coverage,coverage_class,id,rle_mask
0.0,0,211fc910da,
0.8307028722674248,9,99bf605daa,1397 18 1491 25 1584 33 1675 43 1766 53 1856 64 1945 76 2034 88 2128 8074
0.4146652288991276,5,2a484baa26,1 58 102 58 203 57 304 56 405 56 506 55 607 55 708 54 809 54 910 53 1011 53 1112 52 1213 52 1314 51 1415 51 1516 51 1617 50 1718 50 1819 50 1920 49 2021 49 2122 49 2223 48 2324 48 2425 48 2526 47 2627 47 2728 47 2829 47 2930 46 3031 46 3132 46 3233 45 3334 45 3435 45 3536 45 3637 44 3738 44 3839 44 3940 44 4041 44 4142 43 4243 43 4344 43 4445 43 4546 42 4647 42 4748 42 4849 41 4950 41 5051 41 5152 41 5253 40 5354 40 5455 40 5556 40 5657 40 5758 39 5859 39 5960 39 6061 39 6162 39 6263 39 6364 38 6465 38 6566 38 6667 38 6768 38 6869 37 6970 37 7071 37 7172 37 7273 36 7374 36 7475 36 7576 36 7677 35 7778 35 7879 35 7980 34 8081 34 8182 34 8283 33 8384 33 8485 33 8586 33 8687 32 8788 32 8889 32 8990 32 9091 32 9192 32 9293 32 9394 32 9495 32 9596 32 9697 32 9798 32 9899 32 10000 32 10101 32
0.0,0,687dd94fee,
0.3494755416135673,4,c00c4b8814,1 36 102 35 203 35 304 35 405 34 506 34 607 33 708 33 809 33 910 32 1011 32 1112 31 1213 31 1314 31 1415 30 1516 30 1617 30 1718 30 1819 29 1920 29 2021 29 2122 29 2223 29 2324 29 2425 28 2526 28 2627 28 2728 27 2829 27 2930 27 3031 26 3132 26 3233 25 3334 25 3435 25 3536 24 3637 24 3738 24 3839 24 3940 23 4041 23 4142 23 4243 23 4344 23 4445 23 4546 23 4647 24 4748 24 4849 24 4950 24 5051 25 5152 25 5253 26 5354 26 5455 27 5556 27 5657 28 5758 28 5859 29 5960 30 6061 30 6162 31 6263 32 6364 33 6465 34 6566 34 6667 35 6768 36 6869 37 6970 38 7071 39 7172 40 7273 40 7374 41 7475 42 7576 43 7677 44 7778 44 7879 45 7980 46 8081 46 8182 47 8283 47 8384 48 8485 49 8586 49 8687 50 8788 51 8889 52 8990 53 9091 54 9192 55 9293 56 9394 57 9495 57 9596 58 9697 59 9798 59 9899 59 10000 60 10101 60
0.007646309185373983,1,6b0688f33f,2724 4 2821 8 2919 11 3018 13 3120 12 3221 12 3325 9 3431 4 5353 1 5454 1 5555 1 5656 1 5757 1
0.13802568375649446,2,578b502c6d,1 80 102 79 203 76 304 74 405 71 506 68 607 65 708 62 809 59 910 57 1011 55 1112 53 1213 49 1314 45 1415 41 1516 38 1617 35 1718 32 1819 30 1920 29 2021 27 2122 25 2223 24 2324 22 2425 20 2526 20 2627 19 2728 18 2829 18 2930 17 3031 16 3132 15 3233 14 3334 13 3435 12 3536 10 3637 8 3738 5 3839 3 3940 2 4041 1 4142 1
0.5188706989510832,6,20a4dad0c1,4344 13 4445 24 4546 34 4647 40 4748 45 4849 50 4950 58 5051 67 5152 74 5253 78 5354 82 5455 88 5556 95 5657 4545
0.8919713753553573,9,809cb34e8d,1 7572 7576 92 7677 85 7778 80 7879 75 7980 72 8081 69 8182 68 8283 67 8384 66 8485 66 8586 65 8687 65 8788 12 8801 52 8889 10 8904 50 8990 7 9007 48 9091 4 9109 47 9211 46 9313 45 9415 45 9516 45 9618 44 9720 43 9822 42 9924 41 10026 39 10129 37
0.466424860307813,5,2da763222e,304 3 405 7 506 12 607 16 708 19 809 23 910 25 1011 28 1112 30 1213 32 1314 33 1415 34 1516 34 1617 35 1718 35 1819 35 1920 34 2021 34 2122 34 2223 34 2324 34 2425 34 2526 34 2627 35 2728 36 2829 36 2930 38 3031 39 3132 41 3233 42 3334 44 3435 46 3536 48 3637 50 3738 53 3839 55 3940 57 4041 59 4142 61 4243 63 4344 65 4445 66 4546 67 4647 68 4748 69 4849 70 4950 70 5051 70 5152 70 5253 69 5354 68 5455 68 5556 67 5657 65 5758 64 5859 63 5960 62 6061 60 6162 59 6263 58 6364 57 6465 56 6566 55 6667 54 6768 53 6869 52 6970 51 7071 50 7172 49 7273 48 7374 47 7475 46 7576 45 7677 44 7778 44 7879 43 7980 43 8081 43 8182 43 8283 43 8384 44 8485 45 8586 46 8687 47 8788 48 8889 50 8990 52 9091 53 9192 55 9293 58 9394 60 9495 62 9596 64 9697 66 9798 68 9899 70 10000 71 10101 73
0.0,0,c9695bff51,
0.0,0,a49edf33ae,
0.7781590040192138,8,670d9655d5,1 72 102 72 203 72 304 73 405 73 506 74 607 74 708 74 809 75 910 75 1011 75 1112 75 1213 75 1314 75 1415 76 1516 76 1617 76 1718 76 1819 75 1920 76 2021 76 2122 76 2223 76 2324 76 2425 76 2526 76 2627 76 2728 77 2829 77 2930 77 3031 77 3132 78 3233 78 3334 78 3435 78 3536 78 3637 79 3738 79 3839 79 3940 79 4041 79 4142 79 4243 79 4344 79 4445 79 4546 79 4647 78 4748 78 4849 78 4950 78 5051 78 5152 78 5253 77 5354 77 5455 77 5556 77 5657 77 5758 77 5859 77 5960 76 6061 76 6162 76 6263 76 6364 76 6465 76 6566 75 6667 75 6768 75 6869 76 6970 76 7071 76 7172 77 7273 77 7374 78 7475 79 7576 79 7677 80 7778 81 7879 81 7980 82 8081 83 8182 83 8283 83 8384 84 8485 84 8586 85 8687 85 8788 85 8889 86 8990 86 9091 86 9192 86 9293 87 9394 87 9495 87 9596 87 9697 87 9798 87 9899 87 10000 87 10101 87
0.08018821684148612,1,7547289453,44 58 145 58 247 57 349 56 450 56 552 55 654 54 756 53 858 52 961 50 1067 45 1173 40 1279 35 1382 33 1485 31 1591 26 1697 21 1803 16 1907 13 2012 9
0.0,0,740e4ce45d,
0.0,0,fd257af5d2,
0.0,0,367c6fb412,
0.5250465640623468,6,302ea1ac81,6 96 108 95 210 94 311 94 413 93 515 92 615 93 716 93 818 92 920 91 1021 91 1123 90 1225 89 1327 88 1428 88 1530 87 1630 88 1731 88 1831 89 1932 89 2032 90 2132 91 2233 91 2333 92 2433 93 2534 93 2634 94 2735 94 2837 93 2939 92 3040 92 3142 91 3243 91 3344 91 3445 91 3546 91 3646 92 3747 91 3847 91 3947 90 4047 89 4147 88 4246 89 4345 90 4445 90 4546 89 4647 88 4748 86 4849 84 4950 81 5051 79 5152 76 5253 75 5354 73 5455 70 5556 65 5657 59 5758 54 5859 50 5960 48 6061 45 6162 43 6263 39 6371 28 6476 19 6583 5
0.0,0,95a87f8ad9,
0.0,0,54cfa66336,
0.7232624252524262,8,3d99801810,1 14 102 14 203 14 304 15 405 15 506 15 607 16 708 16 809 16 910 16 1011 16 1112 16 1213 16 1314 15 1415 15 1516 15 1617 15 1718 15 1819 15 1920 15 2021 15 2122 16 2223 16 2324 17 2425 18 2526 19 2627 21 2728 23 2765 6 2829 25 2862 14 2930 27 2960 20 3031 54 3132 58 3233 62 3334 66 3435 70 3536 73 3637 77 3738 80 3839 84 3940 87 4041 90 4142 92 4243 94 4344 97 4445 98 4546 100 4647 5555
0.0,0,0a7e067255,
0.0,0,7709ec3c5d,
0.8485442603666308,9,7796858a9b,1 8180 8182 89 8283 77 8384 63 8485 53 8586 44 8687 36 8788 31 8889 27 8990 23 9091 18 9192 11 9293 4
0.30046073914322124,4,94b3a9ed9c,5798 17 5896 39 5994 53 6091 60 6190 65 6289 72 6390 75 6491 75 6593 74 6694 74 6795 74 6894 76 6994 77 7093 79 7191 82 7290 84 7389 86 7491 85 7594 83 7700 78 7806 73 7917 63 8016 65 8111 71 8208 75 8306 78 8408 77 8510 76 8611 76 8710 78 8806 83 8901 89 8998 93 9096 96 9195 98 9296 96 9399 92 9505 83 9615 70 9727 55 9841 38 9954 23 10065 9
0.0,0,d66e51d456,
0.0,0,aa97ecda8e,
0.3003627095382805,4,39f101a807,1 65 102 64 203 63 304 63 405 62 506 62 607 61 708 61 809 60 910 60 1011 59 1112 59 1213 59 1314 58 1415 58 1516 57 1617 57 1718 56 1819 56 1920 55 2021 55 2122 54 2223 53 2324 52 2425 51 2526 51 2627 50 2728 49 2829 48 2930 47 3031 46 3132 45 3233 44 3334 43 3435 42 3536 41 3637 40 3738 39 3839 38 3940 37 4041 35 4142 34 4243 32 4344 31 4445 30 4546 28 4647 27 4748 26 4849 25 4950 24 5051 23 5152 22 5253 21 5354 21 5455 20 5556 19 5657 19 5758 18 5859 18 5960 18 6061 17 6162 17 6263 17 6364 17 6465 16 6566 16 6667 16 6768 16 6869 15 6970 15 7071 15 7172 15 7273 14 7374 14 7475 14 7576 17 7677 17 7778 17 7879 17 7980 16 8081 15 8182 14 8283 13 8384 12 8485 11 8586 10 8687 9 8788 8 8889 8 8990 7 9091 6 9192 5 9293 4 9394 4 9495 3 9596 2 9697 2 9798 1 9899 1
0.0,0,d0e720b57b,
0.0,0,20ed65cbf8,
0.3051661601803745,4,c45c9617bf,1 2828 2836 94 2949 82 3072 60 3196 37 3322 12
0.16076855210273502,2,a24080b4a0,25 77 126 77 227 77 329 76 430 76 532 75 634 74 735 74 837 73 939 72 1040 72 1142 71 1245 69 1348 67 1451 65 1554 63 1656 62 1759 60 1862 58 1966 55 2072 50 2178 45 2283 41 2386 39 2491 35 2601 26 2717 11
0.0,0,c307912941,
0.0,0,143eefe05a,
0.0,0,c66a8f70e4,
0.2527203215371042,3,bc7e49ee18,1 1108 1112 95 1213 92 1314 89 1415 84 1516 79 1617 71 1718 63 1819 57 1920 50 2021 48 2122 45 2223 43 2324 41 2425 39 2526 38 2627 36 2728 35 2829 34 2930 34 3031 31 3132 29 3233 27 3334 26 3435 24 3536 23 3637 22 3738 20 3839 19 3940 18 4041 17 4142 16 4243 14 4344 13 4445 13 4546 12 4647 11 4748 10 4849 9 4950 8 5051 7 5152 6 5253 6 5354 5 5455 4 5556 3 5657 2 5758 1 5859 1
0.36319968630526417,4,114daa1bed,19 3 120 3 221 4 322 5 424 5 525 6 626 7 728 7 829 8 931 7 1032 7 1134 6 1141 8 1235 6 1242 8 1337 4 1342 9 1438 4 1443 10 1540 2 1545 9 1646 10 1747 11 1850 10 1952 10 2055 9 2157 9 2222 1 2260 8 2321 3 2363 6 2421 4 2465 6 2520 6 2567 6 2620 7 2668 7 2719 9 2769 7 2818 11 2871 7 2917 13 2972 8 3017 14 3073 8 3116 16 3174 8 3215 18 3275 9 3314 20 3376 9 3414 21 3477 9 3513 23 3561 4 3578 10 3613 24 3663 4 3679 10 3712 26 3764 6 3779 11 3812 27 3865 8 3880 11 3912 28 3967 8 3981 11 4012 29 4068 10 4082 11 4111 31 4170 10 4182 13 4211 32 4271 11 4283 13 4311 33 4372 25 4412 33 4474 24 4512 34 4575 24 4612 35 4676 24 4712 36 4778 23 4812 37 4879 23 4913 37 4980 23 5013 38 5082 22 5114 38 5184 21 5214 39 5286 20 5315 39 5388 19 5415 40 5490 18 5516 40 5593 17 5617 40 5699 12 5717 41 5800 12 5818 41 5902 12 5919 41 6004 11 6020 41 6106 11 6121 41 6208 10 6222 41 6310 10 6323 41 6413 9 6423 42 6515 51 6618 49 6720 48 6823 46 6926 44 7028 43 7130 42 7231 42 7333 41 7434 41 7535 41 7636 41 7738 40 7840 39 7941 39 8042 39 8142 40 8243 40 8343 41 8443 42 8543 43 8643 44 8743 45 8843 46 8944 46 9044 47 9144 48 9244 49 9344 50 9445 50 9545 51 9645 52 9746 52 9846 53 9946 54 10047 54 10147 55
0.0,0,c82f7676ac,
0.0,0,a56e87840f,
0.0073522203705519065,1,d3be640ed4,97 5 198 5 299 5 401 4 502 4 604 3 705 3 806 3 907 3 1009 2 1110 2 1211 2 1313 1 1414 1 1515 1 1616 1 1717 1 1818 1 1919 1 2020 1 2121 1 2222 1 2323 1 2423 2 2524 2 2625 2 2726 2 2827 2 2928 2 3029 2 3130 2 3232 1 3333 1 3434 1 3535 1 3636 1 3737 1 3838 1
0.3822174296637584,4,e560423302,1 1007 1011 94 1112 89 1213 85 1314 81 1415 77 1516 75 1617 73 1718 70 1819 67 1920 65 2021 62 2122 60 2223 59 2324 57 2425 56 2526 54 2627 52 2728 50 2829 48 2930 47 3031 45 3132 43 3233 40 3334 39 3435 37 3536 35 3637 34 3738 32 3839 31 3940 30 4041 28 4142 27 4243 26 4344 25 4445 24 4546 24 4647 23 4748 22 4849 20 4950 19 5051 18 5152 17 5253 17 5354 16 5455 17 5556 17 5657 18 5758 18 5859 18 5960 18 6061 18 6162 18 6263 18 6364 18 6465 18 6566 18 6667 18 6768 18 6869 18 6970 18 7071 18 7172 18 7273 18 7374 18 7475 18 7576 18 7677 18 7778 18 7879 18 7980 18 8081 18 8182 19 8283 19 8384 19 8485 19 8586 20 8687 20 8788 20 8889 21 8990 21 9091 21 9192 21 9293 21 9394 21 9495 21 9596 22 9697 22 9798 22 9899 22 10000 22 10101 22
0.0,0,8c88cf3d22,
0.0,0,90bf0125af,
0.0,0,d353a74b66,
0.4289775512204686,5,d7e6e1323a,4947 3 5048 3 5146 6 5244 9 5342 12 5440 15 5535 21 5630 27 5722 36 5814 45 5906 54 5998 63 6087 75 6182 81 6274 90 6366 3836
0.7409077541417508,8,b5e1371b3b,75 27 175 28 275 29 374 31 474 32 574 33 674 34 773 36 874 36 974 37 1074 38 1174 39 1274 40 1375 40 1475 41 1575 42 1676 42 1776 43 1876 44 1976 45 2077 45 2177 46 2277 47 2377 48 2478 48 2578 49 2678 50 2779 50 2879 51 2979 52 3079 53 3178 55 3278 56 3378 57 3477 59 3577 60 3676 62 3775 64 3875 65 3974 67 4073 69 4173 70 4272 72 4372 73 4471 75 4571 76 4670 78 4770 79 4870 80 4969 82 5069 83 5169 84 5269 85 5369 86 5469 87 5569 88 5669 89 5769 90 5869 91 5969 92 6069 93 6169 94 6269 95 6369 96 6469 97 6568 99 6668 3534
0.0,0,0ab5e14937,
0.0,0,4bd876a71c,
0.9962748750122536,10,5fa536d1fd,11 91 111 92 210 94 310 95 409 97 508 9694
0.6369963729046172,7,d30e73de0c,2526 4 2627 12 2728 18 2829 22 2930 26 3031 31 3132 39 3233 46 3334 52 3435 58 3536 63 3637 67 3738 71 3839 74 3940 76 4041 78 4142 80 4243 81 4344 83 4445 85 4546 87 4647 90 4748 92 4849 94 4950 97 5051 99 5152 2323 7476 100 7577 100 7679 99 7780 99 7881 99 7982 99 8083 99 8184 99 8290 94 8393 92 8495 91 8596 91 8697 91 8797 92 8898 92 8999 92 9100 92 9201 92 9301 93 9402 93 9503 93 9604 93 9705 93 9806 93 9907 93 10008 93 10109 93
0.9600039211841976,10,1621c14879,59 43 158 45 256 48 353 52 448 58 542 65 640 68 729 80 828 82 929 82 1023 89 1121 9081
0.0,0,db548fd037,
0.0,0,768d5f7ade,
0.0,0,3116a9d54c,
0.0,0,a9e940dccd,
0.7798255073032055,8,84e305da04,483 16 577 29 671 37 766 43 864 46 962 49 1057 55 1150 63 1244 70 1338 77 1432 84 1525 92 1626 92 1727 92 1829 91 1928 93 2029 93 2130 93 2231 93 2332 93 2433 93 2534 93 2635 93 2737 92 2838 92 2938 93 3039 93 3139 94 3240 94 3341 94 3442 94 3543 94 3644 94 3744 95 3845 95 3946 95 4047 95 4148 95 4249 95 4350 95 4451 95 4551 96 4652 96 4754 95 4855 95 4957 94 5059 93 5160 93 5262 92 5365 90 5467 89 5569 88 5671 87 5773 86 5875 85 5978 83 6080 82 6183 80 6286 78 6388 77 6489 77 6590 77 6690 78 6791 78 6892 78 6992 79 7093 79 7193 80 7294 80 7395 80 7495 81 7596 81 7696 82 7797 82 7898 82 7999 82 8099 83 8200 83 8301 83 8402 83 8504 82 8605 82 8706 82 8809 80 8911 79 9013 78 9115 77 9217 76 9319 75 9421 74 9522 74 9624 73 9725 73 9826 73 9928 72 10029 72 10130 72
0.0,0,0822e176b2,
0.0,0,751a212e82,
0.0,0,eeca9d6a63,
0.0,0,84242f42bc,
0.0,0,971c96134a,
0.0,0,87d58438cc,
0.0,0,d6b87a521f,
0.0,0,7410f440bb,
0.0,0,c70153909b,
0.0,0,755c1e849f,
0.0,0,938d11586e,
0.9982354671110676,10,cadfbf8011,1 9494 9496 100 9598 99 9699 99 9801 98 9902 98 10004 97 10104 98
0.4267228703068327,5,d17eee846e,38 18 139 17 240 18 340 19 385 13 441 19 484 20 541 21 584 23 642 22 683 25 743 23 783 26 844 24 882 28 944 26 982 29 1045 28 1081 31 1146 29 1180 33 1246 31 1280 34 1347 68 1448 68 1549 68 1650 68 1750 69 1852 68 1953 68 2054 68 2155 68 2257 67 2359 66 2461 65 2563 64 2665 63 2767 62 2869 61 2971 60 3072 60 3174 59 3276 58 3378 57 3480 56 3581 56 3683 55 3784 55 3885 55 3987 54 4088 54 4189 54 4290 54 4391 54 4493 53 4594 53 4696 52 4798 51 4900 50 5002 49 5104 48 5206 47 5308 46 5409 46 5511 45 5612 45 5713 45 5815 44 5916 44 6017 44 6118 44 6220 43 6321 43 6422 43 6523 43 6625 42 6726 42 6828 41 6930 40 7031 40 7133 39 7235 38 7337 37 7439 36 7541 35 7643 34 7745 33 7847 32 7949 31 8051 30 8153 29 8255 28 8356 28 8458 27 8560 26 8662 25 8764 24 8866 23 8969 21 9071 20 9174 18 9276 17 9379 15 9481 14 9584 12 9687 10 9789 9 9892 7 9994 6 10097 4 10199 3
0.0,0,9c5c26e2ba,
0.9383393784923046,10,a69586db4e,1 7877 7879 98 7980 96 8081 93 8182 91 8283 88 8384 84 8485 80 8586 76 8687 72 8788 70 8889 68 8990 67 9091 66 9192 65 9293 65 9394 65 9495 65 9596 65 9697 65 9798 64 9899 64 10000 64 10101 64
0.29928438388393297,3,feadf0e85d,1 3030 3100 23
0.0,0,e96a030ded,
0.09106950298990296,1,190febf6cd,1 33 102 33 203 33 304 33 405 32 506 32 607 31 708 31 809 30 910 30 1011 29 1112 29 1213 28 1314 27 1415 27 1516 26 1617 25 1718 24 1819 24 1920 23 2021 22 2122 22 2223 21 2324 20 2425 20 2526 19 2627 18 2728 18 2829 17 2930 16 3031 16 3132 15 3233 14 3334 13 3435 12 3536 11 3637 11 3738 10 3839 9 3940 8 4041 7 4142 6 4243 5 4344 5 4445 4 4546 3 4647 3 4748 2 4849 1 4950 1
0.09106950298990296,1,87c6bf0012,1 70 102 63 203 59 304 55 405 51 506 47 607 43 708 40 809 37 910 36 1011 35 1112 35 1213 34 1314 35 1415 35 1516 35 1617 35 1718 35 1819 34 1920 33 2021 29 2122 24 2223 17 2324 9 2425 3
0.6876776786589549,7,fb5adc8df0,1 22 102 22 203 23 304 24 405 25 506 25 607 26 708 27 809 28 910 29 1011 31 1112 32 1213 33 1314 34 1415 36 1516 37 1617 38 1718 39 1819 40 1920 42 2021 43 2122 44 2223 45 2324 46 2425 47 2526 48 2627 49 2728 50 2829 51 2930 52 3031 52 3132 53 3233 54 3334 55 3435 56 3536 57 3637 58 3738 59 3839 60 3940 61 4041 62 4142 63 4243 64 4344 65 4445 66 4546 67 4647 68 4748 69 4849 69 4950 70 5051 71 5152 72 5253 72 5354 73 5455 74 5556 75 5657 75 5758 76 5859 77 5960 78 6061 79 6162 80 6263 81 6364 82 6465 83 6566 85 6667 86 6768 87 6869 89 6970 91 7071 93 7172 95 7273 98 7374 100 7475 2727
0.5779825507303206,6,17c5d2464c,1 39 102 40 203 40 304 41 405 41 506 41 607 41 708 42 809 42 910 42 1011 42 1112 42 1213 42 1314 42 1415 42 1516 42 1617 42 1718 43 1819 43 1920 44 2021 45 2122 45 2223 45 2324 45 2425 45 2526 45 2627 46 2728 46 2829 46 2930 46 3031 46 3132 47 3233 47 3334 48 3435 48 3536 49 3637 49 3738 50 3839 50 3940 51 4041 52 4142 53 4243 54 4344 56 4445 56 4546 57 4647 58 4748 58 4849 58 4950 58 5051 58 5152 58 5253 58 5354 58 5455 58 5556 58 5657 58 5758 58 5859 58 5960 58 6061 58 6162 59 6263 59 6364 59 6465 60 6566 60 6667 60 6768 61 6869 62 6970 62 7071 63 7172 64 7273 65 7374 65 7475 66 7576 67 7677 68 7778 69 7879 70 7980 71 8081 72 8182 73 8283 74 8384 76 8485 77 8586 78 8687 79 8788 80 8889 81 8990 82 9091 82 9192 83 9293 84 9394 85 9495 85 9596 86 9697 87 9798 87 9899 88 10000 88 10101 89
0.4099598078619743,5,bfbea83faa,22 80 124 79 226 78 328 77 430 76 532 75 634 74 736 73 838 72 939 72 1041 71 1142 71 1244 70 1345 70 1446 70 1547 70 1648 70 1749 70 1850 70 1951 70 2052 70 2153 70 2254 70 2355 70 2456 70 2557 70 2658 70 2760 69 2861 69 2962 69 3063 69 3164 69 3266 68 3367 68 3469 67 3570 67 3672 66 3774 65 3876 64 3978 63 4081 61 4183 60 4286 58 4388 57 4491 55 4594 53 4697 51 4800 49 4902 48 5005 46 5108 44 5211 42 5314 40 5417 38 5519 37 5622 35 5725 33 5828 31 5931 29 6034 27 6136 26 6239 24 6341 23 6443 22 6545 21 6647 20 6749 19 6850 19 6951 19 7053 18 7154 18 7255 18 7356 18 7458 17 7559 17 7660 17 7762 16 7864 15 7965 15 8068 13 8170 12 8272 11 8374 10 8476 9 8578 8 8680 7 8782 6 8884 5 8985 5 9087 4 9188 4 9290 3 9391 3 9493 2 9594 2 9696 1
0.7920792079207921,8,834861f1b6,2122 8080
0.0,0,19e749d0b1,
0.13577100284285853,2,618f843c7a,1 3 102 3 203 3 304 4 405 4 506 5 607 6 708 7 809 8 910 9 1012 9 1114 9 1215 10 1317 10 1418 11 1520 11 1621 11 1722 12 1824 12 1925 13 2027 13 2128 14 2229 14 2331 14 2432 15 2534 15 2635 16 2736 17 2837 18 2939 18 3040 18 3141 19 3242 20 3344 19 3445 20 3546 20 3648 20 3750 19 3852 19 3954 18 4056 17 4158 17 4260 16 4362 15 4463 16 4565 15 4667 14 4768 14 4869 14 4970 15 5071 15 5173 14 5274 14 5376 13 5477 13 5578 14 5680 13 5781 13 5882 13 5984 12 6085 12 6186 12 6287 12 6389 12 6490 12 6591 12 6693 12 6794 13 6895 13 6997 13 7098 14 7200 14 7301 15 7403 15 7505 15 7606 16 7708 16 7810 16 7912 16 8014 16 8116 17 8218 17 8320 17 8422 18 8524 18 8627 17 8729 17 8831 17 8933 16 9035 16 9137 16 9239 15 9341 15 9443 14 9545 13 9647 13 9749 12 9850 12 9952 12 10053 12 10155 12
0.4222135084795609,5,d6cba9f9de,1 47 102 49 203 50 304 52 405 54 506 55 607 56 708 58 809 59 910 60 1011 62 1112 63 1213 64 1314 65 1415 67 1516 68 1617 69 1718 70 1819 71 1920 72 2021 73 2122 74 2223 75 2324 76 2425 78 2526 79 2627 81 2728 82 2829 84 2930 86 3031 87 3132 89 3233 91 3334 93 3435 95 3536 97 3637 99 3738 100 3839 303 4145 98 4250 94 4354 91 4458 88 4564 83 4669 79 4774 75 4879 71 4985 66 5090 62 5196 57 5301 53 5407 48 5512 44 5617 40 5722 36 5826 33 5931 29 6036 25 6140 22 6245 18 6349 15 6453 12 6558 8 6662 5 6766 2
0.0029408881482207625,1,4989c6509e,10000 9 10101 21
0.0,0,f566a7cbc6,
0.0,0,b07d4da735,
0.0,0,109bccf6c6,
0.0,0,6940237693,
0.19801980198019806,2,87afd4b1ca,1 1010 9192 1010
0.06969904911283208,1,d70a2f1f23,6766 2 6864 5 6962 8 7059 12 7157 15 7255 18 7353 21 7452 23 7550 26 7650 27 7749 29 7849 30 7949 31 8050 31 8151 31 8252 31 8354 30 8456 29 8558 28 8660 27 8762 26 8864 25 8967 23 9069 22 9172 20 9274 19 9376 18 9479 16 9581 15 9683 14 9785 13 9886 13 9988 12 10090 11 10192 10
0.3613371238113911,4,df344e0599,1 34 102 34 203 35 304 35 405 36 506 36 607 36 708 36 809 36 910 36 1011 36 1112 36 1213 35 1314 35 1415 34 1516 34 1617 33 1718 33 1819 32 1920 32 2021 32 2122 32 2223 32 2324 33 2425 33 2526 33 2627 33 2728 33 2829 33 2930 33 3031 33 3132 33 3233 32 3334 32 3435 31 3536 31 3637 30 3738 30 3839 30 3940 30 4041 30 4142 30 4243 30 4344 30 4445 31 4546 31 4647 31 4748 31 4849 31 4950 32 5051 32 5152 32 5253 32 5354 32 5455 32 5556 32 5657 32 5758 32 5859 33 5960 33 6061 33 6162 34 6263 34 6364 35 6465 35 6566 36 6667 36 6768 37 6869 37 6970 38 7071 38 7172 38 7273 39 7374 39 7475 40 7576 40 7677 41 7778 41 7879 42 7980 42 8081 42 8182 43 8283 43 8384 43 8485 44 8586 44 8687 44 8788 45 8889 45 8990 45 9091 46 9192 46 9293 47 9394 47 9495 48 9596 48 9697 49 9798 49 9899 50 10000 50 10101 51
0.0,0,e8d6412ed8,
0.0,0,9c30bb0a5f,
0.27634545632781105,3,343b0359b5,1 61 102 61 203 61 304 60 405 60 506 60 607 59 708 59 809 58 910 58 1011 58 1112 57 1213 57 1314 56 1415 56 1516 55 1617 55 1718 54 1819 54 1920 54 2021 53 2122 53 2223 52 2324 52 2425 51 2526 51 2627 51 2728 50 2829 50 2930 49 3031 49 3132 48 3233 47 3334 47 3435 46 3536 45 3637 45 3738 44 3839 43 3940 42 4041 41 4142 41 4243 40 4344 39 4445 38 4546 37 4647 36 4748 34 4849 33 4950 32 5051 31 5152 29 5253 28 5354 26 5455 25 5556 23 5657 22 5758 20 5859 19 5960 17 6061 16 6162 14 6263 13 6364 11 6465 10 6566 8 6667 6 6768 5 6869 3 6970 1
0.0,0,5bbcd70d2f,
0.1907656112145868,2,b183b2ddc4,35 67 136 67 238 66 339 66 441 65 543 64 644 64 745 64 847 63 948 63 1049 63 1151 62 1253 61 1354 61 1455 61 1556 61 1657 61 1757 62 1858 62 1960 61 2061 61 2163 60 2265 59 2368 57 2470 56 2572 55 2676 52 2779 50 2883 47 2987 44 3091 41 3196 37 3304 30 3414 21 3525 11 3636 1
0.010881286148416823,1,6fe2b681e4,8280 3 8381 3 8482 3 8583 3 8684 3 8785 3 8887 2 8988 2 9089 2 9191 1 9292 1 9387 7 9487 8 9587 9 9688 9 9789 9 9889 10 9990 10 10090 11 10190 12
0.21017547299284384,3,019afb4b4e,7 52 106 54 205 55 306 55 407 55 510 54 610 56 716 52 819 51 910 1 926 46 1011 3 1030 44 1112 3 1135 41 1213 2 1240 37 1314 1 1344 34 1449 29 1552 27 1656 23 1759 20 1863 15 1964 14 2064 12 2165 10 2266 6 2367 3 5661 6 5758 13 5859 17 5960 20 6061 23 6162 26 6263 29 6364 31 6465 33 6566 36 6667 37 6768 39 6869 39 6970 43 7071 43 7172 43 7273 43 7374 43 7475 42 7576 41 7677 40 7778 39 7879 39 7980 38 8081 37 8182 37 8283 37 8384 35 8485 34 8586 33 8687 32 8788 30 8889 28 8990 26 9091 24 9192 22 9293 20 9394 18 9495 17 9596 14 9697 12 9798 10 9899 8 10000 6 10101 6
0.0,0,96998d1ad9,
0.05911185177923733,1,eaefc56247,92 10 194 9 296 8 397 8 499 7 600 7 701 7 803 6 904 6 1005 6 1107 5 1208 5 1309 5 1410 5 1511 5 1612 5 1714 4 1815 4 1916 4 2017 4 2118 4 2220 3 2321 3 2422 3 2523 3 2625 2 2726 2 2828 1 2929 1 3030 1 3131 1 3232 1 3333 1 3434 1 3535 1 3636 1 4040 1 4140 2 4240 3 4340 4 4441 4 4541 5 4642 5 4743 5 4845 4 4946 4 5048 3 5149 3 5250 3 5351 3 5451 4 5552 4 5652 5 5753 5 5853 6 5953 7 6054 7 6155 7 6256 7 6357 7 6458 7 6559 7 6660 7 6761 7 6862 7 6962 8 7063 8 7163 9 7264 9 7364 10 7465 10 7566 10 7667 10 7767 11 7868 11 7969 11 8070 11 8171 11 8273 10 8374 10 8475 10 8577 9 8678 9 8779 9 8880 9 8981 9 9082 9 9183 9 9284 9 9385 9 9487 8 9587 9 9688 9 9789 9 9890 9 9991 9 10092 9 10193 9
0.0,0,8e7324c8ed,
